S1,S2,S3,S4,S5,S6,S7,S8
1.003418542,0.993595591,0.993441976,1.000013232,1.003871489,1.016046495,0.997089835,1.018548527
1.003238575,0.992713333,0.993664672,1.000014602,1.00309707,1.016378113,0.996306045,1.0179906
1.002878656,0.991825657,0.993898361,1.000266611,1.00309707,1.01671729,0.996047151,1.017746262
1.002518757,0.99097419,0.994174084,1.000019693,1.00309707,1.016847782,0.995526805,1.017188045
1.002338815,0.990621552,0.994415477,1.00052266,1.002580825,1.016411318,0.996318691,1.016800196
1.002698704,0.990616398,0.994604033,1.00127717,1.002322712,1.015974433,0.995282228,1.016344127
1.002698704,0.990763402,0.994704845,1.001026735,1.00309707,1.015389867,0.995042458,1.016008649
1.002698704,0.991023354,0.99487592,1.001530711,1.00309707,1.015384847,0.995332604,1.015563744
1.002338815,0.991175525,0.995020005,1.002038854,1.003355203,1.015234597,0.995334773,1.015285276
1.001799016,0.991325488,0.995268253,1.00153815,1.002322712,1.014894951,0.995598104,1.014913916
1.000899448,0.991452581,0.995386581,1.001043811,1.002064606,1.014654264,0.99587055,1.014680984
1.000719549,0.991651426,0.995265129,1.000296787,1.001290329,1.014316296,0.996939386,1.01472186
1.000719549,0.991914312,0.995604775,1.000555096,1.001290329,1.014021305,0.99748789,1.01474878
1,0.991489873,0.995347848,1.000058184,1.001032249,1.01463702,0.996705033,1.014411486
1.000359765,0.990986644,0.995225378,0.999569761,1.000774177,1.015019276,0.996453606,1.014035874
1.00017988,0.990540814,0.995248917,0.998569995,1.001032249,1.015335773,0.996198323,1.013624343
1.000359765,0.991001278,0.994956205,0.998863255,1.001548414,1.015417914,0.995421699,1.013589843
1.000539654,0.991243399,0.994533799,0.997864396,1.002322712,1.015512259,0.994640616,1.013476575
1.000899448,0.991527278,0.994252785,0.998155281,1.002322712,1.015368782,0.99518765,1.0134715
1.001439174,0.991821956,0.993946175,0.997904226,1.002838944,1.015274466,0.995194906,1.013602024
1.001619093,0.992103067,0.993947795,0.997922259,1.004129641,1.015129914,0.995486515,1.013356606
1.001799016,0.992224988,0.993656353,0.997922458,1.004387801,1.014969156,0.994965942,1.013168829
1.001619093,0.992563472,0.993222175,0.997933354,1.005420506,1.014714605,0.995753483,1.013270474
1.002338815,0.992846523,0.993086204,0.998187673,1.005420506,1.014503198,0.995504022,1.012989055
