S1,S2,S3,S4,S5,S6,S7,S8
1.162281681,1.075540822,1.052399495,1.031683341,1.021953238,1.040978616,1.01604544,1.027418411
1.154991906,1.073208969,1.051028173,1.030523448,1.02099636,1.040461344,1.015803635,1.027377214
1.145566175,1.069528594,1.049269297,1.028907061,1.020764534,1.039648288,1.015082358,1.027096955
1.136968457,1.065997903,1.047265171,1.026346153,1.020289714,1.039023638,1.013883807,1.026959422
1.127722656,1.06245969,1.045233519,1.024056322,1.019333568,1.038212851,1.01413095,1.02658611
1.118379951,1.058758491,1.043234401,1.022212959,1.018855151,1.037520773,1.013651651,1.026194411
1.108540794,1.055676188,1.040818122,1.020390917,1.018143309,1.03717733,1.013412246,1.02577017
1.099169112,1.052343624,1.038792221,1.018545989,1.017667143,1.036531569,1.013181616,1.025195523
1.089488787,1.048512484,1.036425826,1.016215818,1.017198492,1.035916037,1.012942648,1.024573214
1.079837143,1.045208792,1.034261876,1.014848507,1.016962213,1.035237632,1.011975787,1.023605967
1.070367425,1.04170497,1.032226489,1.013474571,1.016981976,1.034476602,1.011512125,1.022737873
1.060898451,1.038308443,1.029942994,1.011618292,1.016506402,1.033590378,1.01224686,1.021983944
1.051928308,1.034964311,1.027691716,1.009806753,1.016039813,1.032601191,1.012249693,1.021081154
1.042655554,1.031474018,1.025395364,1.009112248,1.015562609,1.031874884,1.012009088,1.020317711
1.032909545,1.028486227,1.023073094,1.007256372,1.0153347,1.030900633,1.01177357,1.019412886
1.023337051,1.025407437,1.021007164,1.005396435,1.014157409,1.029420222,1.011788112,1.018628558
1.013614603,1.021952474,1.018901642,1.003534809,1.012968557,1.027791198,1.011546604,1.017629967
1.004391715,1.019044962,1.016934614,1.002149656,1.012971764,1.026213602,1.010105882,1.016628715
0.995034169,1.016119367,1.0149411,1.000773176,1.013452867,1.024478234,1.010595796,1.015756187
0.985559988,1.013063829,1.012887275,0.999159099,1.012512787,1.022828911,1.010629385,1.014659748
0.976137913,1.010016122,1.010972446,0.997775112,1.011802506,1.021086169,1.010152274,1.013558945
0.967004687,1.0070212,1.009136947,0.997078178,1.011085616,1.019384625,1.010163239,1.012609306
0.964944698,1.005827225,1.008285031,0.997090024,1.011328431,1.018676984,1.010414802,1.011688238
0.965115614,1.005302479,1.007927591,0.997583629,1.011568463,1.018220612,1.010673716,1.011030652
0.965286946,1.005052572,1.007901361,0.997389479,1.011574394,1.017621746,1.011402858,1.010133301
0.965151006,1.004671549,1.007862676,0.997653153,1.011575694,1.017072168,1.010683211,1.009316193
0.965480358,1.004384078,1.007801743,0.997659846,1.012294516,1.016518586,1.010926564,1.008806613
0.965321226,1.004045961,1.007701189,0.997951477,1.012058922,1.015853612,1.010695616,1.007998882
