S1,S2,S3,S4,S5,S6,S7,S8
1.000685074,1.003793065,0.999065533,1.004134468,0.998660903,1.016148603,0.999774983,1.075433622
1.000380801,1.002652551,0.998767104,1.003916064,0.998215288,1.016230113,0.999550061,1.072859958
0.999924776,1.001228612,0.9982564,1.004352962,0.998883851,1.016446889,0.999550061,1.070748182
0.999306024,0.999922435,0.997768072,1.003261386,0.998438048,1.016623003,0.999774983,1.068283016
0.999146709,0.999140655,0.996940065,1.003261386,0.99799262,1.016486371,1,1.065515055
0.998092972,0.997896066,0.996289248,1.003043338,0.998215288,1.015984399,1.000450321,1.06267262
0.997344162,0.996775298,0.995682024,1.003261386,0.99799262,1.015745249,1.000675624,1.059881339
0.997176119,0.995754027,0.994875723,1.003261386,0.997547566,1.01539169,1.001352109,1.057046151
0.996409296,0.994638395,0.994115501,1.003697749,0.997770046,1.015004283,1.002255431,1.054282907
0.996251826,0.99412073,0.993551508,1.004134468,0.997770046,1.01454316,1.002029457,1.052153704
0.995498127,0.993820333,0.993445567,1.004352962,0.997547566,1.013941366,1.002029457,1.05043713
0.995323773,0.99349243,0.993200405,1.004790218,0.996880685,1.013394756,1.002255431,1.048720355
0.994841439,0.992505185,0.9931335,1.004790218,0.997102885,1.012663776,1.002481501,1.046539034
0.994836028,0.991983235,0.993058821,1.004790218,0.996658578,1.01162769,1.00293393,1.044320881
