point,voltage1,voltage2,sensor1,sensor2,rawSensor1,rawSensor2,dacVoltage,pulse,waveType,gasType,ppm,timestamp
11,2.9755,0.58613,23804,4689,23804,4689,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:34
12,3.02575,0.58613,24206,4689,24206,4689,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:35
13,3.01413,0.586,24113,4688,24113,4688,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:35
14,3.0625,0.586,24500,4688,24500,4688,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:35
15,3.07988,0.58675,24639,4694,24639,4694,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:36
16,3.09538,0.58825,24763,4706,24763,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:36
17,3.11488,0.58963,24919,4717,24919,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:36
18,3.1315,0.589,25052,4712,25052,4712,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:37
19,3.145,0.58913,25160,4713,25160,4713,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:37
20,3.15838,0.58913,25267,4713,25267,4713,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:38
21,3.1705,0.58988,25364,4719,25364,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:38
22,3.18238,0.58913,25459,4713,25459,4713,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:38
23,3.193,0.5895,25544,4716,25544,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:39
24,3.18888,0.58637,25511,4691,25511,4691,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:39
25,3.18088,0.58963,25447,4717,25447,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:39
26,3.22,0.58938,25760,4715,25760,4715,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:40
27,3.23,0.58613,25840,4689,25840,4689,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:40
28,3.21338,0.58738,25707,4699,25707,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:41
29,3.221,0.5895,25768,4716,25768,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:41
30,3.25938,0.58938,26075,4715,26075,4715,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:41
31,3.23413,0.5895,25873,4716,25873,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:42
32,3.2735,0.58688,26188,4695,26188,4695,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:42
33,3.28375,0.5875,26270,4700,26270,4700,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:43
34,3.27825,0.58963,26226,4717,26226,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:43
35,3.29513,0.58913,26361,4713,26361,4713,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:43
36,3.27175,0.5885,26174,4708,26174,4708,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:44
37,3.30563,0.58675,26445,4694,26445,4694,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:44
38,3.27825,0.5865,26226,4692,26226,4692,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:44
39,3.31525,0.58713,26522,4697,26522,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:45
40,3.28688,0.58725,26295,4698,26295,4698,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:45
41,3.3025,0.58663,26420,4693,26420,4693,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:46
42,3.29463,0.58625,26357,4690,26357,4690,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:46
43,3.3005,0.589,26404,4712,26404,4712,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:46
44,3.33175,0.58963,26654,4717,26654,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:47
45,3.33838,0.5895,26707,4716,26707,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:47
46,3.319,0.58813,26552,4705,26552,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:47
47,3.34475,0.586,26758,4688,26758,4688,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:48
48,3.32375,0.588,26590,4704,26590,4704,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:48
49,3.34913,0.5865,26793,4692,26793,4692,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:48
50,3.3185,0.58613,26548,4689,26548,4689,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:49
51,3.35225,0.58875,26818,4710,26818,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:49
52,3.32113,0.58613,26569,4689,26569,4689,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:50
53,3.35738,0.58963,26859,4717,26859,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:50
54,3.35963,0.59025,26877,4722,26877,4722,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:50
55,3.36213,0.59013,26897,4721,26897,4721,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:51
56,3.33213,0.58738,26657,4699,26657,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:51
57,3.367,0.58988,26936,4719,26936,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:51
58,3.36188,0.5895,26895,4716,26895,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:52
59,3.37075,0.5875,26966,4700,26966,4700,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:52
60,3.35538,0.58713,26843,4697,26843,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:52
61,3.36175,0.589,26894,4712,26894,4712,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:53
62,3.3765,0.58775,27012,4702,27012,4702,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:53
63,3.36663,0.58813,26933,4705,26933,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:54
64,3.379,0.58775,27032,4702,27032,4702,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:54
65,3.37988,0.58738,27039,4699,27039,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:54
66,3.38175,0.58875,27054,4710,27054,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:55
67,3.38275,0.58675,27062,4694,27062,4694,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:55
68,3.3845,0.588,27076,4704,27076,4704,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:55
69,3.38613,0.58725,27089,4698,27089,4698,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:56
70,3.3545,0.58725,26836,4698,26836,4698,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:56
71,3.3885,0.58913,27108,4713,27108,4713,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:56
72,3.38963,0.5895,27117,4716,27117,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:57
73,3.39013,0.5905,27121,4724,27121,4724,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:57
74,3.358,0.58713,26864,4697,26864,4697,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:58
75,3.39175,0.58775,27134,4702,27134,4702,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:58
76,3.3935,0.58813,27148,4705,27148,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:58
77,3.39375,0.58825,27150,4706,27150,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:59
78,3.39438,0.58963,27155,4717,27155,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:59
79,3.36238,0.58925,26899,4714,26899,4714,3.3,255,0,CleanAir,0.0,2026-09-19 11:54:59
80,3.39613,0.58888,27169,4711,27169,4711,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:00
81,3.39688,0.58813,27175,4705,27175,4705,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:00
82,3.36488,0.58763,26919,4701,26919,4701,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:01
83,3.39763,0.58875,27181,4710,27181,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:01
84,3.36475,0.5875,26918,4700,26918,4700,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:01
85,3.39775,0.58938,27182,4715,27182,4715,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:02
86,3.36588,0.58663,26927,4693,26927,4693,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:02
87,3.39925,0.59163,27194,4733,27194,4733,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:02
88,3.36613,0.58838,26929,4707,26929,4707,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:03
89,3.40025,0.59225,27202,4738,27202,4738,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:03
90,3.3675,0.58863,26940,4709,26940,4709,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:03
91,3.36813,0.5895,26945,4716,26945,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:04
92,3.36825,0.5895,26946,4716,26946,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:04
93,3.4015,0.592,27212,4736,27212,4736,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:05
94,3.36838,0.589,26947,4712,26947,4712,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:05
95,3.403,0.59075,27224,4726,27224,4726,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:05
96,3.36963,0.58663,26957,4693,26957,4693,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:06
97,3.36925,0.58738,26954,4699,26954,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:06
98,3.37025,0.58825,26962,4706,26962,4706,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:07
99,3.37038,0.58988,26963,4719,26963,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:07
100,3.405,0.58875,27240,4710,27240,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:07
101,3.373,0.58688,26984,4695,26984,4695,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:08
102,3.40488,0.59263,27239,4741,27239,4741,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:08
103,3.37213,0.58888,26977,4711,26977,4711,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:08
104,3.40575,0.58975,27246,4718,27246,4718,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:09
105,3.40663,0.58838,27253,4707,27253,4707,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:09
106,3.4065,0.5895,27252,4716,27252,4716,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:09
107,3.406,0.59275,27248,4742,27248,4742,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:10
108,3.40688,0.59025,27255,4722,27255,4722,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:10
109,3.40675,0.59313,27254,4745,27254,4745,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:11
110,3.3745,0.58888,26996,4711,26996,4711,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:11
111,3.40725,0.59275,27258,4742,27258,4742,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:11
112,3.40763,0.59263,27261,4741,27261,4741,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:12
113,3.40775,0.58988,27262,4719,27262,4719,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:12
114,3.40738,0.59188,27259,4735,27259,4735,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:12
115,3.40375,0.58863,27230,4709,27230,4709,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:13
116,3.37438,0.58875,26995,4710,26995,4710,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:13
117,3.40638,0.58963,27251,4717,27251,4717,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:13
118,3.37188,0.59075,26975,4726,26975,4726,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:14
119,3.40488,0.59225,27239,4738,27239,4738,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:14
120,3.372,0.59038,26976,4723,26976,4723,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:14
121,3.40625,0.59212,27250,4737,27250,4737,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:15
122,3.37288,0.58925,26983,4714,26983,4714,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:15
123,3.40625,0.59225,27250,4738,27250,4738,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:16
124,3.373,0.58738,26984,4699,26984,4699,3.3,255,0,CleanAir,0.0,2026-09-19 11:55:16
125,3.57775,0.59475,28622,4758,28622,4758,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:16
126,3.528,0.59188,28224,4735,28224,4735,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:17
127,3.53913,0.58825,28313,4706,28313,4706,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:17
128,3.5085,0.58463,28068,4677,28068,4677,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:17
129,3.476,0.58675,27808,4694,27808,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:18
130,3.45538,0.58725,27643,4698,27643,4698,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:18
131,3.40338,0.587,27227,4696,27227,4696,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:19
132,3.41713,0.58688,27337,4695,27337,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:19
133,3.382,0.58688,27056,4695,27056,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:19
134,3.37888,0.58563,27031,4685,27031,4685,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:20
135,3.33125,0.58663,26650,4693,26650,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:20
136,3.34563,0.587,26765,4696,26765,4696,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:21
137,3.29775,0.58538,26382,4683,26382,4683,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:21
138,3.30738,0.58663,26459,4693,26459,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:21
139,3.28925,0.58663,26314,4693,26314,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:22
140,3.27663,0.58675,26213,4694,26213,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:22
141,3.26188,0.58663,26095,4693,26095,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:22
142,3.2485,0.58388,25988,4671,25988,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:23
143,3.20463,0.58663,25637,4693,25637,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:23
144,3.221,0.58613,25768,4689,25768,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:24
145,3.1775,0.58625,25420,4690,25420,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:24
146,3.164,0.586,25312,4688,25312,4688,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:24
147,3.15188,0.58538,25215,4683,25215,4683,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:25
148,3.17075,0.58388,25366,4671,25366,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:25
149,3.13913,0.58388,25113,4671,25113,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:25
150,3.14663,0.5865,25173,4692,25173,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:26
151,3.1065,0.58663,24852,4693,24852,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:26
152,3.12613,0.584,25009,4672,25009,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:26
153,3.11538,0.5865,24923,4692,24923,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:27
154,3.09425,0.58637,24754,4691,24754,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:27
155,3.09575,0.58613,24766,4689,24766,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:27
156,3.07175,0.58675,24574,4694,24574,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:28
157,3.0765,0.58688,24612,4695,24612,4695,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:28
158,3.03825,0.58488,24306,4679,24306,4679,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:28
159,3.05988,0.58563,24479,4685,24479,4685,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:29
160,3.03063,0.58675,24245,4694,24245,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:29
161,3.04313,0.58438,24345,4675,24345,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:30
162,3.008,0.58288,24064,4663,24064,4663,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:30
163,3.011,0.58637,24088,4691,24088,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:30
164,2.99163,0.583,23933,4664,23933,4664,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:31
165,3.01363,0.58613,24109,4689,24109,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:31
166,2.98113,0.5865,23849,4692,23849,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:31
167,2.9995,0.58363,23996,4669,23996,4669,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:32
168,2.96525,0.58325,23722,4666,23722,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:32
169,2.987,0.583,23896,4664,23896,4664,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:32
170,2.95375,0.58388,23630,4671,23630,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:33
171,2.97663,0.58438,23813,4675,23813,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:33
172,2.96475,0.58438,23718,4675,23718,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:34
173,2.93138,0.58413,23451,4673,23451,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:34
174,2.95363,0.58663,23629,4693,23629,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:35
175,2.92138,0.58388,23371,4671,23371,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:35
176,2.91625,0.586,23330,4688,23330,4688,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:35
177,2.92863,0.58663,23429,4693,23429,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:36
178,2.93538,0.58375,23483,4670,23483,4670,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:37
179,2.89038,0.58388,23123,4671,23123,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:38
180,2.88588,0.58438,23087,4675,23087,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:38
181,2.91013,0.58613,23281,4689,23281,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:38
182,2.87863,0.58637,23029,4691,23029,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:39
183,2.90363,0.58525,23229,4682,23229,4682,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:39
184,2.8735,0.584,22988,4672,22988,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:39
185,2.86775,0.5865,22942,4692,22942,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:40
186,2.89375,0.58475,23150,4678,23150,4678,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:40
187,2.86175,0.58663,22894,4693,22894,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:41
188,2.88688,0.58675,23095,4694,23095,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:41
189,2.85475,0.583,22838,4664,22838,4664,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:41
190,2.8815,0.58625,23052,4690,23052,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:42
191,2.85188,0.58413,22815,4673,22815,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:42
192,2.87688,0.58663,23015,4693,23015,4693,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:42
193,2.87413,0.58563,22993,4685,22993,4685,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:43
194,2.87238,0.58388,22979,4671,22979,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:43
195,2.86188,0.58613,22895,4689,22895,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:43
196,2.85638,0.58563,22851,4685,22851,4685,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:44
197,2.867,0.584,22936,4672,22936,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:44
198,2.86463,0.5865,22917,4692,22917,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:45
199,2.86163,0.58637,22893,4691,22893,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:45
200,2.83363,0.58413,22669,4673,22669,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:45
201,2.8595,0.585,22876,4680,22876,4680,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:46
202,2.82838,0.58313,22627,4665,22627,4665,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:46
203,2.85413,0.5845,22833,4676,22833,4676,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:47
204,2.82588,0.5865,22607,4692,22607,4692,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:47
205,2.85075,0.58625,22806,4690,22806,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:47
206,2.822,0.58575,22576,4686,22576,4686,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:48
207,2.849,0.58613,22792,4689,22792,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:48
208,2.8205,0.58313,22564,4665,22564,4665,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:49
209,2.84638,0.5835,22771,4668,22771,4668,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:49
210,2.81813,0.58275,22545,4662,22545,4662,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:49
211,2.81763,0.584,22541,4672,22541,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:50
212,2.83113,0.58637,22649,4691,22649,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:50
213,2.84125,0.58613,22730,4689,22730,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:50
214,2.814,0.58263,22512,4661,22512,4661,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:51
215,2.84025,0.58313,22722,4665,22722,4665,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:51
216,2.81313,0.5835,22505,4668,22505,4668,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:51
217,2.83925,0.58438,22714,4675,22714,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:52
218,2.83725,0.58625,22698,4690,22698,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:52
219,2.83463,0.58425,22677,4674,22677,4674,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:53
220,2.83675,0.58338,22694,4667,22694,4667,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:53
221,2.8355,0.58637,22684,4691,22684,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:53
222,2.83475,0.58637,22678,4691,22678,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:54
223,2.82475,0.58438,22598,4675,22598,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:54
224,2.83363,0.58388,22669,4671,22669,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:54
225,2.806,0.58375,22448,4670,22448,4670,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:55
226,2.80575,0.58438,22446,4675,22446,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:55
227,2.8045,0.58413,22436,4673,22436,4673,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:56
228,2.83138,0.58625,22651,4690,22651,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:56
229,2.80338,0.58625,22427,4690,22427,4690,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:56
230,2.82975,0.58637,22638,4691,22638,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:57
231,2.81488,0.58675,22519,4694,22519,4694,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:57
232,2.828,0.586,22624,4688,22624,4688,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:57
233,2.80088,0.58588,22407,4687,22407,4687,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:58
234,2.82763,0.58388,22621,4671,22621,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:58
235,2.8005,0.58388,22404,4671,22404,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:58
236,2.82688,0.58637,22615,4691,22615,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:59
237,2.826,0.58363,22608,4669,22608,4669,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:59
238,2.79863,0.58363,22389,4669,22389,4669,0.0,0,0,CleanAir,0.0,2026-09-19 11:55:59
239,2.80363,0.58637,22429,4691,22429,4691,0.0,0,0,CleanAir,0.0,2026-09-19 11:56:00
240,2.8245,0.58588,22596,4687,22596,4687,0.0,0,0,CleanAir,0.0,2026-09-19 11:56:00
241,2.79788,0.58388,22383,4671,22383,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:56:01
242,2.79788,0.58325,22383,4666,22383,4666,0.0,0,0,CleanAir,0.0,2026-09-19 11:56:01
243,2.82425,0.58388,22594,4671,22594,4671,0.0,0,0,CleanAir,0.0,2026-09-19 11:56:01
244,2.82188,0.58613,22575,4689,22575,4689,0.0,0,0,CleanAir,0.0,2026-09-19 11:56:02
245,2.82338,0.585,22587,4680,22587,4680,0.0,0,0,CleanAir,0.0,2026-09-19 11:56:02
246,2.82388,0.584,22591,4672,22591,4672,0.0,0,0,CleanAir,0.0,2026-09-19 11:56:02
247,2.8235,0.58438,22588,4675,22588,4675,0.0,0,0,CleanAir,0.0,2026-09-19 11:56:03
